model;year;horse_power;manufacturer_id
vf 500 f 2;1987;70.0;3
vf 700 c magna;1986;81.0;3
vf 700 s sabre;1984;82.0;3
vf 750 c;1982;82.0;3
vf 750 c;1983;82.0;3
vf 750 c;1984;82.0;3
vf 750 c;1985;82.0;3
vf 750 c;1986;82.0;3
vf 750 c;1987;82.0;3
vf 750 c;1997;88.0;3
vf 750 c;1998;87.0;3
vf 750 c;2000;89.0;3
vf 750 c magna;1997;78.0;3
vf 750 c magna;2002;;3
vf 750 c shadow;1995;88.0;3
vf 750 c shadow;1996;87.0;3
vf 750 c shadow;2001;89.0;3
vf 750 c super magna v45;1988;79.0;3
vf 750 f;1983;90.0;3
vf 750 f;1984;90.0;3
vf 750 f;1985;90.0;3
vf 750 magna;2003;78.2;3
vf 750 magna;2004;;3
vf 750 s;1983;82.0;3
vf 750 s v45 sabre;1982;82.0;3
vfr;2006;107.0;3
vfr 1000 f 2;1986;100.0;3
vfr 400 nc 30;1998;59.0;3
vfr 400 nc24;1987;59.0;3
vfr 400 r;1991;61.0;3
vfr 400 r;1992;61.0;3
vfr 750 f;1986;106.0;3
vfr 750 f;1987;106.0;3
vfr 750 f;1988;106.0;3
vfr 750 f;1989;106.0;3
vfr 750 f;1990;100.0;3
vfr 750 f;1991;100.0;3
vfr 750 f;1992;102.0;3
vfr 750 f;1995;100.0;3
vfr 750 f;1996;100.0;3
vfr 750 f;1997;105.0;3
vfr 750 f (reduced effect);1986;100.0;3
vfr 750 f (reduced effect);1987;100.0;3
vfr 750 f (reduced effect);1988;100.0;3
vfr 750 f (reduced effect);1989;100.0;3
vfr 750 r - rc 30;1988;112.0;3
vfr 750 r - rc 30;1989;112.0;3
vfr 750 r - rc 30;1990;112.0;3
vfr 750 r - rc 30;1991;112.0;3
vfr 750 r - rc 30;1992;112.0;3
vfr 750 r - rc 30  -  r-edition (reduced effect);1992;100.0;3
vfr 750 r - rc 30 (reduced effect);1988;100.0;3
vfr 750 r - rc 30 (reduced effect);1989;100.0;3
vfr 750 r - rc 30 (reduced effect);1991;100.0;3
vfr 750 r - rc 30 (reduced effect);1992;100.0;3
vfr 800;1999;98.0;3
vfr 800;2011;107.0;3
vfr 800;2012;107.0;3
vfr 800 f;2000;110.0;3
vfr 800 f;2001;106.0;3
vfr 800 f1;1998;110.0;3
vfr 800 fi interceptor;2002;;3
vfr 800 fi interceptor;2004;;3
vfr 800 fi interceptor;2005;;3
vfr 800 fi interceptor abs;2004;;3
vfr 800 fi interceptor abs;2005;;3
vfr 800 interceptor;2006;;3
vfr 800 interceptor;2007;;3
vfr 800 interceptor;2008;;3
vfr 800 interceptor;2010;;3
vfr 800 interceptor abs;2006;;3
vfr 800 interceptor abs;2007;;3
vfr 800 interceptor abs;2008;;3
vfr 800 vtec;2003;109.0;3
vfr1200f;2010;170.0;3
vfr1200f;2011;;3
vfr1200f;2012;;3
vfr1200f;2013;;3
vfr1200f;2014;;3
vfr1200f;2015;;3
vfr1200f;2016;170.0;3
vfr1200f;2017;170.0;3
vfr1200f;2018;170.0;3
vfr1200f;2019;170.0;3
vfr1200f dct;2011;;3
vfr1200f dct;2013;;3
vfr1200f dct;2014;;3
vfr1200f dct;2015;;3
vfr1200f dct;2016;170.0;3
vfr1200fd dual clutch transmission;2012;;3
vfr1200x;2016;127.0;3
vfr1200x;2017;127.0;3
vfr1200x;2018;127.0;3
vfr1200x;2019;127.0;3
vfr1200x;2020;127.0;3
vfr1200x adventure;2016;127.0;3
vfr1200x crosstourer;2013;127.0;3
vfr1200x crosstourer;2014;127.0;3
vfr1200x crosstourer;2015;127.0;3
vfr1200x crosstourer limited edition;2013;127.0;3
vfr1200x dct;2016;127.0;3
vfr1200x dct;2017;129.0;3
vfr1200x dct;2018;129.0;3
vfr1200xd crosstourer;2013;127.0;3
vfr800;2009;107.0;3
vfr800;2013;107.0;3
vfr800;2015;107.0;3
vfr800 interceptor abs;2010;;3
vfr800f;2014;107.0;3
vfr800f;2016;104.0;3
vfr800f;2017;104.0;3
vfr800f;2018;104.0;3
vfr800f;2019;104.0;3
vfr800f;2020;104.0;3
vfr800x;2016;107.0;3
vfr800x;2020;107.0;3
vfr800x crossrunner;2015;107.0;3
vfr800x crossrunner;2017;107.0;3
vfr800x crossrunner;2018;107.0;3
vfr800x crossrunner;2019;104.0;3
vigor 650;2000;39.0;3
vigor 650;2002;39.7;3
vt 1100 ace shadow;1995;50.3;3
vt 1100 c;1988;67.0;3
vt 1100 c;1989;67.0;3
vt 1100 c;1990;67.0;3
vt 1100 c shadow;1986;78.0;3
vt 1100 c shadow;1995;60.0;3
vt 1100 c shadow spirit;2000;;3
vt 1100 c shadow spirit;2002;;3
vt 1100 c2 shadow;1999;50.0;3
vt 1100 c2 shadow;2001;60.0;3
vt 1100 c2 shadow;2003;61.0;3
vt 1100 c2 shadow ace;1996;50.0;3
vt 1100 c2 shadow ace;1997;50.0;3
vt 1100 c2 shadow ace;1998;50.0;3
vt 1100 c2 shadow ace;2000;50.0;3
vt 1100 c2 shadow sabre;2002;61.7;3
vt 1100 c3 shadow;1999;57.0;3
vt 1100 c3 shadow;2000;58.0;3
vt 1100 c3 shadow aero;1998;52.0;3
vt 1100 c3 shadow aero;2002;;3
vt 1100 shadow phoenix edition;1993;95.0;3
vt 1100c shadow;1985;78.0;3
vt 125 c shadow;2001;15.0;3
vt 125 c2 shadow;2001;15.0;3
vt 125 shadow;1999;15.0;3
vt 125 shadow;2000;15.0;3
vt 125 shadow;2003;15.0;3
vt 250 spada obi;1989;40.0;3
vt 250f;1983;35.0;3
vt 250f -ii;1984;34.2;3
vt 250f interga;1982;35.0;3
vt 250f interga;1985;35.0;3
vt 500 c;1983;50.0;3
vt 500 c;1984;50.0;3
vt 500 c;1985;50.0;3
vt 500 c;1986;50.0;3
vt 500 c;1987;50.0;3
vt 500 c (reduced effect);1983;27.0;3
vt 500 c (reduced effect);1986;27.0;3
vt 500 c (reduced effect);1987;27.0;3
vt 500 e;1983;50.0;3
vt 500 e;1984;50.0;3
vt 500 e;1985;50.0;3
vt 500 e;1986;50.0;3
vt 500 e;1987;50.0;3
vt 500 e (reduced effect);1983;27.0;3
vt 500 e (reduced effect);1984;27.0;3
vt 500 e (reduced effect);1985;27.0;3
vt 600 c;1988;41.0;3
vt 600 c;1989;41.0;3
vt 600 c;1990;41.0;3
vt 600 c;1991;41.0;3
vt 600 c;1992;41.0;3
vt 600 c (reduced effect);1989;27.0;3
vt 600 c (reduced effect);1990;27.0;3
vt 600 c (reduced effect);1991;27.0;3
vt 600 c (reduced effect);1992;27.0;3
vt 600 c shadow;1995;43.0;3
vt 600 c shadow;1996;39.0;3
vt 600 c shadow;1997;39.0;3
vt 600 c shadow;1998;39.0;3
vt 600 c shadow;1999;39.0;3
vt 600 c shadow;2000;34.0;3
vt 600 c shadow;2001;34.0;3
vt 600 c shadow;2003;34.0;3
vt 600 c shadow vlx;2002;38.4;3
vt 600 cd shadow vlx deluxe;2002;;3
vt 600 shadow vlx;2004;;3
vt 600 shadow vlx deluxe;2004;;3
vt 700 c;1984;62.0;3
vt 750 c;1987;63.0;3
vt 750 c shadow;1983;;3
vt 750 c shadow;2008;44.9;3
vt 750 c2;1999;45.0;3
vt 750 c2 shadow;1997;88.0;3
vt 750 c2 shadow;1998;43.0;3
vt 750 c2 shadow;2000;43.0;3
vt 750 c2 shadow;2001;45.0;3
vt 750 c2 shadow;2002;45.2;3
vt 750 c2 shadow;2003;45.0;3
vt 750 c3 black widow;2003;45.0;3
vt 750 c3 dc black widow;2001;45.0;3
vt 750 c4 shadow;2006;45.2;3
vt 750 cd shadow a.c.e. deluxe;2002;;3
vt 750 dc black widow;2002;45.2;3
vt 750 dc shadow spirit;2002;43.0;3
vt 750 shadow aero;2004;;3
vt125c shadow;2007;15.0;3
vt1300c;2015;57.0;3
vt1300c;2016;57.0;3
vt1300cr;2011;;3
vt1300cr;2013;57.0;3
vt1300cr abs;2011;;3
vt1300cs;2011;;3
vt1300cs;2013;57.0;3
vt1300cs abs;2011;;3
vt1300cx;2010;;3
vt1300cx;2011;57.0;3
vt1300cx;2012;57.0;3
vt1300cx;2016;57.0;3
vt1300cx;2018;57.0;3
vt1300cx;2019;57.0;3
vt400s;2011;30.8;3
vt400s;2013;30.8;3
vt400s;2014;30.8;3
vt750 s;2012;43.2;3
vt750c shadow;2009;44.9;3
vt750c shadow;2012;;3
vt750c shadow;2013;44.9;3
vt750c shadow;2015;44.9;3
vt750c2 shadow;2011;44.9;3
vt750c2 shadow;2013;44.9;3
vt750c2b;2011;44.9;3
vt750c2b black spirit;2014;44.9;3
vt750c2b shadow black spirit;2012;44.9;3
vt750c2s;2012;44.9;3
vt750dc shadow spirit;2009;44.9;3
vt750s;2011;43.2;3
vt750s;2013;43.2;3
vt750s;2016;44.9;3
vtr;2013;29.5;3
vtr 1000 f;1997;110.0;3
vtr 1000 f;1998;110.0;3
vtr 1000 f;1999;110.0;3
vtr 1000 f firestorm;2000;110.0;3
vtr 1000 f firestorm;2001;98.0;3
vtr 1000 f firestorm;2006;104.0;3
vtr 1000 f firestorm - super hawk;2002;106.0;3
vtr 1000 f firestorm - super hawk;2003;110.0;3
vtr 1000 f super hawk;2004;;3
vtr 1000 f super hawk;2005;;3
vtr 1000 sp-1;2000;136.0;3
vtr 1000 sp-1;2001;132.0;3
vtr 1000 sp-2;2003;136.0;3
vtr 1000 sp-2;2006;132.0;3
vtr 250;2002;32.0;3
vtr 250;2011;29.5;3
vtr 250;2015;29.5;3
vtr 250;2016;29.5;3
vtr 250 interceptor;1988;45.0;3
vtr b-style;2011;29.5;3
vtr-f 250;2017;30.0;3
vtx 1300;2004;;3
vtx 1300;2006;;3
vtx 1300 c;2005;;3
vtx 1300 r;2005;;3
vtx 1300 r;2006;;3
vtx 1300 retro;2004;;3
vtx 1300 s;2003;74.0;3
vtx 1300 s;2005;;3
vtx 1300 s;2006;;3
vtx 1800;2003;97.0;3
vtx 1800;2004;107.0;3
vtx 1800;2005;;3
vtx 1800 c;2002;107.0;3
vtx 1800 c;2007;;3
vtx 1800 classic style;2006;;3
vtx 1800 f;2007;;3
vtx 1800 n;2007;;3
vtx 1800 neo retro;2006;;3
vtx 1800 performance cruiser;2006;;3
vtx 1800 r;2002;107.0;3
vtx 1800 r;2007;;3
vtx 1800 retro cast;2004;;3
vtx 1800 retro cruiser;2006;;3
vtx 1800 retro spoke;2004;;3
vtx 1800 s;2002;107.0;3
vtx 1800 sport cruiser;2006;;3
vtx 1800 style n;2008;;3
vtx 1800 t;2007;;3
vtx 1800s classic cruiser;2006;;3
vtx1300c;2007;;3
vtx1300c;2009;;3
vtx1300c;2011;;3
vtx1300c;2012;;3
vtx1300c classic;2008;;3
vtx1300r;2007;;3
vtx1300r;2009;;3
vtx1300r;2011;;3
vtx1300r;2012;;3
vtx1300r retro;2008;;3
vtx1300s;2007;74.0;3
vtx1300t;2009;;3
vtx1300t;2010;;3
vtx1300t;2011;;3
vtx1300t;2012;;3
vtx1300t touring;2008;;3
vtx1800f;2010;;3
vtx1800f;2011;;3
vtx1800n;2010;90.0;3
vtx1800n;2011;;3
vtx1800t;2010;;3
vtx1800t;2011;;3
x blade;2022;13.7;3
x-adv;2017;54.0;3
x-adv;2018;54.0;3
x-adv;2019;54.0;3
x-adv;2020;54.0;3
x-adv;2021;57.8;3
x-adv;2022;57.8;3
x-eleven;2000;140.0;3
x-eleven;2001;136.0;3
x-eleven;2002;137.0;3
x-eleven;2003;136.0;3
x4;1997;;3
xbr 500;1984;27.0;3
xbr 500;1986;44.0;3
xbr 500;1987;44.0;3
xbr 500;1988;44.0;3
xbr 500;1989;44.0;3
xbr 500;1990;44.0;3
xbr 500 (reduced effect);1986;27.0;3
xbr 500 (reduced effect);1987;27.0;3
xbr 500 (reduced effect);1990;27.0;3
xbr 500 n;1985;44.0;3
xbr 500 n (reduced effect);1985;27.0;3
xl 100;1979;;3
xl 1000 v varadero;2000;94.0;3
xl 1000 v varadero;2001;94.0;3
xl 1000 v varadero;2002;94.5;3
xl 1000 v varadero;2006;92.5;3
xl 1000 varadero;2003;93.0;3
xl 125;1976;13.0;3
xl 125;1977;13.0;3
xl 125;1978;10.0;3
xl 125 varadero;2003;15.0;3
xl 125 varadero;2013;14.2;3
xl 175;1978;;3
xl 185 s;1979;10.0;3
xl 185 s;1981;16.0;3
xl 185 s;1982;16.0;3
xl 185 s;1983;16.0;3
xl 185 s (reduced effect);1981;10.0;3
xl 185 s (reduced effect);1982;10.0;3
xl 185 s (reduced effect);1983;10.0;3
xl 200 r;1983;17.0;3
xl 250;1973;20.0;3
xl 250;1974;20.0;3
xl 250;1975;20.0;3
xl 250;1976;20.0;3
xl 250;1977;20.0;3
xl 250;1978;17.0;3
xl 250 r;1983;17.0;3
xl 250 r;1984;17.0;3
xl 250 r;1985;24.0;3
xl 250 r;1986;24.0;3
xl 250 r;1987;24.0;3
xl 250 r (reduced effect);1985;17.0;3
xl 250 r (reduced effect);1986;17.0;3
xl 250 r (reduced effect);1987;17.0;3
xl 250 s;1978;17.0;3
xl 250 s;1979;17.0;3
xl 250 s;1980;17.0;3
xl 250 s;1981;17.0;3
xl 250 s;1982;17.0;3
xl 350 r;1984;27.0;3
xl 350 r;1985;27.0;3
xl 350 r;1987;27.0;3
xl 350 r (reduced effect);1986;17.0;3
xl 350 r (reduced effect);1987;17.0;3
xl 500 r;1982;27.0;3
xl 500 r;1983;27.0;3
xl 500 r;1984;27.0;3
xl 500 s;1979;27.0;3
xl 500 s;1980;27.0;3
xl 500 s;1981;27.0;3
xl 500 s;1982;27.0;3
xl 600 lm;1985;44.0;3
xl 600 lm;1986;44.0;3
xl 600 lm;1987;44.0;3
xl 600 r;1983;44.0;3
xl 600 r;1984;44.0;3
xl 600 r;1985;44.0;3
xl 600 r;1986;44.0;3
xl 600 r;1987;44.0;3
xl 600 r (reduced effect);1986;27.0;3
xl 600 r (reduced effect);1987;27.0;3
xl 600 rm;1986;44.0;3
xl 600 rm;1987;44.0;3
xl 600 rm (reduced effect);1986;27.0;3
xl 600 rm (reduced effect);1987;27.0;3
xl 600 v transalp;1987;50.0;3
xl 600 v transalp;1988;50.0;3
xl 600 v transalp;1989;50.0;3
xl 600 v transalp;1990;50.0;3
xl 600 v transalp;1991;50.0;3
xl 600 v transalp;1992;50.0;3
xl 600 v transalp;1995;50.0;3
xl 600 v transalp;1996;50.0;3
xl 600 v transalp;1997;50.0;3
xl 600 v transalp;1998;50.0;3
xl 600 v transalp;1999;50.0;3
xl 600 v transalp;2000;50.0;3
xl 600 v transalp (reduced effect);1987;27.0;3
xl 600 v transalp (reduced effect);1988;27.0;3
xl 600 v transalp (reduced effect);1989;27.0;3
xl 600 v transalp (reduced effect);1991;27.0;3
xl 600 v transalp (reduced effect);1992;27.0;3
xl 650 l transalp;2006;52.3;3
xl 650 transalp;2003;53.0;3
xl 650 v transalp;2001;55.0;3
xl 650 v transalp;2002;53.4;3
xl 700 v transalp;2008;59.1;3
xl degree 250;1998;28.0;3
xl varadero 125;2012;14.2;3
xl1000v abs varadero;2007;93.0;3
xl1000v varadero;2007;92.5;3
xl1000v varadero;2008;92.5;3
xl1000v varadero;2009;92.5;3
xl1000v varadero;2011;92.5;3
xl1000v varadero;2012;92.5;3
xl1000v varadero;2013;92.5;3
xl125v varadero;2007;15.0;3
xl125v varadero;2008;14.2;3
xl125v varadero;2010;14.2;3
xl650v transalp;2007;52.0;3
xl700v c-abs;2010;59.1;3
xl700v transalp;2009;59.1;3
xl700v transalp;2011;59.1;3
xl700v transalp;2012;59.1;3
xl700v transalp abs;2010;59.1;3
xlr 125;1999;11.4;3
xlr 125r;1998;;3
xlv 750 r;1984;61.0;3
xlv 750 r;1985;61.0;3
xlv 750 r;1986;61.0;3
xlv 750 r (reduced effect);1984;50.0;3
xr 100 r;2004;;3
xr 125;2007;15.0;3
xr 125 l;2003;11.1;3
xr 125 l;2006;11.1;3
xr 200;2013;12.1;3
xr 200;2014;12.1;3
xr 230 motard;2011;;3
xr 250 baja;2002;28.0;3
xr 250 r;2004;;3
xr 250 tornado;2005;23.3;3
xr 250 tornado;2008;;3
xr 400 r;2004;;3
xr 50 motard;2006;3.2;3
xr 500;1980;36.0;3
xr 500;1983;87.0;3
xr 500r;1979;32.0;3
xr 600 r;1991;27.0;3
xr 650;2006;61.0;3
xr 650 l;2002;;3
xr 650 l;2004;;3
xr 650 l;2005;;3
xr 650 l;2006;;3
xr 650 l;2007;;3
xr 650 l;2008;;3
xr 650 r;2001;61.0;3
xr 650 r;2004;;3
xr 650 r;2005;;3
xr 650 r;2006;;3
xr 650 r;2007;;3
xr125 l;2014;;3
xr125l;2015;;3
xr125l;2016;;3
xr150l;2015;;3
xr150l;2016;;3
xr150l;2022;201.0;3
xr190 ag-xr;2022;12.1;3
xr230;2011;;3
xr650l;2009;;3
xr650l;2010;;3
xr650l;2011;;3
xr650l;2012;;3
xr650l;2013;;3
xr650l;2014;;3
xr650l;2015;;3
xr650l;2016;;3
xr650l;2017;;3
xr650l;2018;;3
xr650l;2019;;3
xr650l;2020;;3
xr650l;2021;;3
xr650l;2022;;3
xrv 1000 varadero;1999;95.0;3
xrv 650 africa twin;1988;50.0;3
xrv 650 africa twin;1989;50.0;3
xrv 650 africa twin marathon;1989;51.0;3
xrv 750 africa twin;1990;58.0;3
xrv 750 africa twin;1991;58.0;3
xrv 750 africa twin;1992;58.0;3
xrv 750 africa twin;1995;60.0;3
xrv 750 africa twin;1996;60.0;3
xrv 750 africa twin;1997;60.0;3
xrv 750 africa twin;1998;60.0;3
xrv 750 africa twin;1999;60.0;3
xrv 750 africa twin;2001;60.0;3
xrv 750 africa twin;2002;60.3;3
xrv 750 africa twin;2003;60.0;3
xrv 750 africa twin (reduced effect);1990;50.0;3
xrv 750 africa twin (reduced effect);1992;50.0;3
xrv africa twin;2000;60.0;3
100 g 7 t;1974;11.5;2
100 g4tr;1972;11.5;2
100 g5;1973;;2
1000 gtr;1990;92.0;2
1000 gtr;1991;92.0;2
1000 gtr;1992;92.0;2
125 f 6;1972;14.5;2
125 ks;1974;13.0;2
1400 gtr;2008;;2
1400 gtr;2009;;2
1400 gtr;2010;;2
1400 gtr;2011;;2
1400 gtr;2012;152.0;2
1400 gtr;2013;152.0;2
1400 gtr;2014;152.0;2
1400 gtr;2015;155.0;2
1400 gtr;2016;155.0;2
1400 gtr;2017;155.0;2
1400 gtr grand tourer;2011;152.0;2
1400 gtr grand tourer;2017;155.0;2
1400gtr grand tourer;2012;152.0;2
1400gtr grand tourer;2013;152.0;2
1400gtr grand tourer;2014;152.0;2
250 f 11;1972;23.5;2
250 f 11;1974;23.5;2
250 s 1 mach i;1972;28.0;2
250 s 1 mach i;1973;28.0;2
250 s 1 mach i;1974;28.0;2
250 tr;2012;25.5;2
250tr;2011;25.5;2
250tr;2013;25.5;2
250tr;2014;25.5;2
350 f 9;1972;28.0;2
350 f 9;1973;28.0;2
350 s 2 mach ii;1971;44.0;2
350 s 2 mach ii;1972;44.0;2
350 s 2 mach ii;1973;44.0;2
400 s 3 mach ii;1974;40.0;2
500 h 1 mach iii;1970;54.0;2
500 h 1 mach iii;1971;54.0;2
500 h 1 mach iii;1972;58.0;2
500 h 1 mach iii;1973;58.0;2
500 h 1 mach iii;1974;58.0;2
500 h1;1969;;2
620 duke;1997;50.0;2
650 d - 650 sr;1978;64.0;2
750 h 2 mach iv;1972;71.0;2
750 h 2 mach iv;1973;71.0;2
750 h 2 mach iv;1974;71.0;2
900 z 1 super 4;1972;79.0;2
900 z 1 super 4;1973;79.0;2
900 z 1 super 4;1974;79.0;2
a1 samurai;1967;31.0;2
a1 samurai;1968;31.0;2
a1 samurai;1969;31.0;2
a1 samurai;1970;31.0;2
a1 samurai;1971;31.0;2
a7 avenger;1967;42.0;2
a7 avenger;1968;42.0;2
a7 avenger;1969;42.0;2
a7 avenger;1970;42.0;2
a7 avenger;1971;42.0;2
athlete pro;2017;9.8;2
concours;2005;;2
concours;2006;;2
concours  14 abs;2014;;2
concours  14 abs;2015;;2
concours  14 abs;2016;155.0;2
concours 14;2008;;2
concours 14;2009;;2
concours 14;2010;;2
concours 14;2011;;2
concours 14;2021;155.0;2
concours 14;2022;155.0;2
concours 14 - 1400 gtr;2008;;2
concours 14 abs;2008;;2
concours 14 abs;2009;;2
concours 14 abs;2010;;2
concours 14 abs;2011;;2
concours 14 abs;2012;;2
concours 14 abs;2013;;2
concours 14 abs;2017;155.0;2
concours 14 abs;2018;155.0;2
concours 14 abs;2019;155.0;2
concours 14 abs;2020;155.0;2
csr 1000;1982;98.0;2
d-tracker;2016;12.0;2
d-tracker;2017;12.0;2
d-tracker 125;2010;;2
d-tracker 125;2011;10.2;2
d-tracker 125;2012;10.2;2
d-tracker 125;2013;10.1;2
d-tracker 125;2015;10.3;2
d-tracker 150;2014;11.7;2
d-tracker x;2011;;2
d-tracker x;2012;;2
d-tracker x;2013;24.1;2
d-tracker x;2014;24.1;2
d-tracker x;2015;24.1;2
d-tracker x;2017;24.1;2
d-tracker x final edition;2018;24.1;2
dominar 400;2020;36.0;2
el 125 eliminator;2003;12.0;2
el 250;1988;33.0;2
el 250;1989;33.0;2
el 250;1990;27.0;2
el 250;1992;27.0;2
el 250 (reduced effect);1989;27.0;2
el 250 e;1992;27.0;2
el 252;1996;30.0;2
el 252;2000;30.0;2
el 252 eliminator;2001;30.0;2
el250;1991;27.0;2
el250;1993;27.0;2
eliminator 125;1997;;2
eliminator 125;1998;12.0;2
eliminator 125;1999;12.0;2
eliminator 125;2000;12.0;2
eliminator 125;2001;12.0;2
eliminator 125;2004;12.0;2
eliminator 125;2005;;2
eliminator 125;2006;;2
eliminator 125;2007;;2
eliminator 125;2008;;2
eliminator 125;2009;;2
eliminator 125;2010;;2
eliminator 600;1998;61.0;2
en 400 vulcan;1992;45.0;2
en 500;1990;50.0;2
en 500;1991;50.0;2
en 500;1992;50.0;2
en 500;1995;50.0;2
en 500;1996;50.0;2
en 500;1997;50.0;2
en 500;1998;50.0;2
en 500;1999;46.0;2
en 500;2001;34.0;2
en 500;2002;46.0;2
en 500 (reduced effect);1990;27.0;2
en 500 (reduced effect);1991;27.0;2
en 500 (reduced effect);1992;27.0;2
en 500 vulcan;2000;50.0;2
er-4n;2011;;2
er-4n;2012;;2
er-4n;2013;42.9;2
er-4n;2014;42.9;2
er-4n abs;2011;;2
er-4n abs;2013;42.9;2
er-4n abs;2014;42.9;2
er-5;1997;50.0;2
er-5;1998;50.0;2
er-5;1999;50.0;2
er-5;2002;50.0;2
er-5;2003;50.0;2
er-5;2004;49.0;2
er-5;2006;;2
er-5 twister;2000;50.0;2
er-5 twister;2001;50.0;2
er-6f;2006;71.1;2
er-6f;2007;71.1;2
er-6f;2008;;2
er-6f;2009;71.1;2
er-6f;2010;71.1;2
er-6f;2011;71.1;2
er-6f;2012;71.1;2
er-6f;2013;71.1;2
er-6f;2014;71.1;2
er-6f;2015;72.0;2
er-6f;2016;72.0;2
er-6f;2017;72.0;2
er-6f abs;2007;71.1;2
er-6n;2006;71.1;2
er-6n;2007;;2
er-6n;2008;;2
er-6n;2009;;2
er-6n;2010;;2
er-6n;2011;;2
er-6n;2012;71.1;2
er-6n;2013;71.1;2
er-6n;2014;71.1;2
er-6n;2015;72.0;2
er-6n;2016;72.0;2
er-6n;2017;72.0;2
er-6n abs;2007;71.1;2
er-6nl (lams) abs;2013;71.1;2
er-6nl (lams) abs;2015;52.3;2
er-6nl abs;2015;52.3;2
estrella;1999;17.0;2
estrella;2011;20.0;2
estrella;2013;20.0;2
estrella;2014;20.0;2
estrella;2015;20.0;2
estrella;2016;18.0;2
estrella;2017;18.0;2
estrella 250;2012;20.0;2
estrella final edition;2018;18.0;2
estrella rs;1997;17.0;2
estrella rs;1998;17.0;2
estrella special edition;2014;20.0;2
estrella special edition;2015;20.0;2
estrella special edition;2016;18.0;2
ex 500;1991;;2
f-11 250b;1975;22.0;2
fx 400 r;1989;59.0;2
g3ss;1972;10.5;2
g5 100;1975;11.0;2
gpx 500 r;1989;75.1;2
gpx 600 (zx600c2);1989;85.0;2
gpx 600 r;1988;85.0;2
gpx 600 r;1989;85.0;2
gpx 600 r;1990;85.0;2
gpx 600 r;1993;86.0;2
gpx 600 r;1999;73.0;2
gpx 600 r (reduced effect #2);1989;27.0;2
gpx 600 r (reduced effect #2);1990;27.0;2
gpx 600 r (reduced effect);1989;50.0;2
gpx 600 r (reduced effect);1990;50.0;2
gpx 750 r;1986;100.0;2
gpx 750 r;1987;100.0;2
gpx 750 r;1988;100.0;2
gpx 750 r;1989;100.0;2
gpx 750 r;1990;100.0;2
gpz 1000 rx;1986;125.0;2
gpz 1000 rx;1987;125.0;2
gpz 1000 rx;1988;125.0;2
gpz 1000 rx (reduced effect);1986;100.0;2
gpz 1000 rx (reduced effect);1987;100.0;2
gpz 1000 rx (reduced effect);1988;100.0;2
gpz 1100;1982;120.0;2
gpz 1100;1983;120.0;2
gpz 1100;1984;120.0;2
gpz 1100;1985;120.0;2
gpz 1100;1986;120.0;2
gpz 1100;1987;120.0;2
gpz 1100;1988;120.0;2
gpz 1100;1995;130.0;2
gpz 1100;1996;130.0;2
gpz 1100;1997;130.0;2
gpz 1100;1998;130.0;2
gpz 1100 (reduced effect);1982;100.0;2
gpz 1100 (reduced effect);1983;100.0;2
gpz 1100 (reduced effect);1984;100.0;2
gpz 1100 (reduced effect);1985;100.0;2
gpz 1100 (reduced effect);1986;100.0;2
gpz 1100 abs;1996;130.0;2
gpz 1100 f 1;1981;100.0;2
gpz 250 belt drive;1983;17.0;2
gpz 305;1983;27.0;2
gpz 305 belt drive;1984;27.0;2
gpz 305 belt drive;1985;27.0;2
gpz 305 belt drive;1986;27.0;2
gpz 305 belt drive;1987;27.0;2
gpz 305 belt drive;1988;34.0;2
gpz 305 belt drive;1989;34.0;2
gpz 305 belt drive;1990;34.0;2
gpz 305 belt drive (reduced effect #2);1988;17.0;2
gpz 305 belt drive (reduced effect #2);1990;17.0;2
gpz 305 belt drive (reduced effect);1985;17.0;2
gpz 305 belt drive (reduced effect);1987;17.0;2
gpz 305 belt drive (reduced effect);1988;27.0;2
gpz 305 belt drive (reduced effect);1989;27.0;2
gpz 305 belt drive (reduced effect);1990;27.0;2
gpz 400;1983;27.0;2
gpz 400;1984;50.0;2
gpz 400;1985;50.0;2
gpz 400;1989;51.0;2
gpz 400 (reduced effect);1984;27.0;2
gpz 400 (reduced effect);1985;27.0;2
gpz 500 s;1987;60.0;2
gpz 500 s;1988;60.0;2
gpz 500 s;1989;60.0;2
gpz 500 s;1990;60.0;2
gpz 500 s;1991;60.0;2
gpz 500 s;1992;60.0;2
gpz 500 s;1995;60.0;2
gpz 500 s;1996;60.0;2
gpz 500 s;1997;60.0;2
gpz 500 s;1998;60.0;2
gpz 500 s;1999;60.0;2
gpz 500 s;2000;40.0;2
gpz 500 s;2001;50.0;2
gpz 500 s;2002;60.0;2
gpz 500 s;2003;60.0;2
gpz 500 s;2004;60.0;2
gpz 500 s (reduced effect #2);1987;27.0;2
gpz 500 s (reduced effect #2);1988;27.0;2
gpz 500 s (reduced effect #2);1989;27.0;2
gpz 500 s (reduced effect #2);1990;27.0;2
gpz 500 s (reduced effect #2);1991;27.0;2
gpz 500 s (reduced effect);1987;50.0;2
gpz 500 s (reduced effect);1988;50.0;2
gpz 500 s (reduced effect);1990;50.0;2
gpz 500 s (reduced effect);1991;50.0;2
gpz 500 s (reduced effect);1992;50.0;2
gpz 550;1981;58.0;2
gpz 550;1982;58.0;2
gpz 550;1983;65.0;2
gpz 550;1984;65.0;2
gpz 550;1985;65.0;2
gpz 550;1986;65.0;2
gpz 550;1987;65.0;2
